Front,Back,Tags
"murky
/'mә:ki/

_Vatican rocked

suggest Francis will spare no one in his determination to cleanse the
Vatican’s **murky** finances._","## murky

**Chinese:** a. 黝暗的, 阴沉的, 朦胧的
**English:** s. dark or gloomy
**CEFR:** C2

📊 Appears in 24 issue(s) · 26 occurrences",CEFR::C2
"refusal
/ri'fju:zl/

_by elite law schools’ **refusal** to admit many more students, firms are engaged
in a fierce battle for talent._","## refusal

**Chinese:** n. 拒绝, 推却, 优先决定权\n[法] 拒绝, 谢绝, 取舍权
**English:** n. the act of refusing\nn. a message refusing to accept something that is offered
**CEFR:** B1

📊 Appears in 26 issue(s) · 26 occurrences",CEFR::B1
"beneficiary
/.beni'fiʃәri/

_…standards (with the help of EU funds, of which Poland has been the largest
net **beneficiary**), rather than on grand projects._","## beneficiary

**Chinese:** n. 受惠者, 受益人\na. 受封的
**English:** n. the recipient of funds or other benefits\na. having or arising from a benefice
**CEFR:** C1

📊 Appears in 26 issue(s) · 26 occurrences",CEFR::C1
"guinea
/'gini/

_The first case involved a
woman who travelled by bus to Abidjan from **Guinea**, where an outbreak of
Ebola claimed 12 lives earlier this year._","## guinea

**Chinese:** n. 几内亚
**English:** n. a former British gold coin worth 21 shillings\nn. a republic in western Africa on the Atlantic; formerly a French colony; achieved independence from France in 1958
**CEFR:** B2

📊 Appears in 21 issue(s) · 26 occurrences",CEFR::B2
"daunting
/'dɒ:ntiŋ/

_or even a month—less **daunting**._","## daunting

**Chinese:** a. 使人畏缩的
**English:** s. discouraging through fear
**CEFR:** C2

📊 Appears in 23 issue(s) · 26 occurrences",CEFR::C2
"conservatism
/kәn'sә:vәtizәm/

_A cuddlier **Conservatism**

Many Canadians detect some opportunism behind the timing of the election
call._","## conservatism

**Chinese:** n. 保守, 守旧性, 保守主义, [the]保守党的主张和政策, 保守党\n[医] 保守性
**English:** n. a political or theological orientation advocating the preservation of the best in society and opposing radical changes
**CEFR:** C2

📊 Appears in 22 issue(s) · 26 occurrences",CEFR::C2
"medieval
/.medi'i:vl/

_And the UN is helping to rebuild **medieval** mosques, churches and souks in
the Iraqi city of Mosul that America…_","## medieval

**Chinese:** a. 中古的, 中世纪的
**English:** a. relating to or belonging to the Middle Ages\ns. as if belonging to the Middle Ages; old-fashioned and unenlightened
**CEFR:** B2

📊 Appears in 23 issue(s) · 26 occurrences",CEFR::B2
"prevail
/pri'veil/

_Europe

Get them while they’re young

declared war on youth, but the youth is us and we will certainly **prevail**,”
said another of the quartet._","## prevail

**Chinese:** vi. 获胜, 流行, 盛行\n[医] 流行, 盛行
**English:** v. be valid, applicable, or true\nv. continue to exist\nv. prove superior\nv. use persuasion successfully
**CEFR:** B2

📊 Appears in 24 issue(s) · 26 occurrences",CEFR::B2
"demise
/di'maiz/

_She
relentlessly promoted her firm to a valuation of $9bn in 2015 before its
**demise**._","## demise

**Chinese:** n. 崩, 薨, 死亡\nvt. 让渡, 遗赠, 转让
**English:** v. transfer by a lease or by a will
**CEFR:** C2

📊 Appears in 22 issue(s) · 26 occurrences",CEFR::C2
"earnest
/'ә:nist/

_Ms
French Gates, he says, asked him to bring a group of teachers and asked
“open and **earnest** questions” about their work._","## earnest

**Chinese:** n. 定金, 诚挚, 认真\na. 认真的, 热心的, 重要的
**English:** n. something of value given by one person to another to bind a contract\ns. characterized by a firm and humorless belief in the validity of your opinions
**CEFR:** B1

📊 Appears in 21 issue(s) · 26 occurrences",CEFR::B1
"convenience
/kә'vi:njәns/

_These services offer **convenience** and in some cases
work as well as in-person offerings, but have yet to prove they can
consistently outperform them._","## convenience

**Chinese:** n. 方便, 便利的事物, 方便的时候
**English:** n. the state of being suitable or opportune\nn. the quality of being useful and convenient
**CEFR:** A2

📊 Appears in 25 issue(s) · 26 occurrences",CEFR::A2
"maize
/meiz/

_Hot cuisine

polenta, a popular Italian dish consisting almost entirely of ground **maize**._","## maize

**Chinese:** n. 玉蜀黍, 黄色\na. 玉蜀黍色的, 黄色的
**English:** n tall annual cereal grass bearing kernels on large ears: widely cultivated in America in many varieties; the principal cereal in Mexico and Central and South America since pre-Columbian times\nn a strong yellow color
**CEFR:** C2

📊 Appears in 20 issue(s) · 26 occurrences",CEFR::C2
"overthrow
/.әuvә'θrәu/

_The doors of perception

Briefing

Steppe in the dark

and an “anti-terrorism” operation against “bandits” seeking to **overthrow** the
state._","## overthrow

**Chinese:** n. 推翻, 瓦解, 倾覆\nvt. 打倒, 推翻, 倾覆
**English:** n. the termination of a ruler or institution (especially by force)\nv. cause the downfall of; of rulers
**CEFR:** B2

📊 Appears in 25 issue(s) · 26 occurrences",CEFR::B2
"prose
/prәuz/

_The occasional technical term goes
unexplained in Mr Cobb’s otherwise readable **prose**._","## prose

**Chinese:** n. 散文\nv. 写散文\na. 散文的, 平凡的
**English:** n. ordinary writing as distinguished from verse\nn. matter of fact, commonplace, or dull expression
**CEFR:** B2

📊 Appears in 22 issue(s) · 26 occurrences",CEFR::B2
"descent
/di'sent/

_A vote of confidence

together with those of Indian or Pakistani **descent**._","## descent

**Chinese:** n. 降落, 家系, 侵袭, 血统\n[医] 下降, 世代, 血统
**English:** n. a movement downward\nn. the act of changing your location in a downward direction\nn. the kinship relation between an individual and the individual's progenitors\nn. a downward slope or bend
**CEFR:** B2

📊 Appears in 25 issue(s) · 25 occurrences",CEFR::B2
"insurrection
/.insә'rekʃәn/

_…largely
unmoved since the initial claims of fraud and even after the attempted
**insurrection** at the Capitol in January._","## insurrection

**Chinese:** n. 起义, 暴动, 反抗\n[法] 起义, 叛乱, 暴动
**English:** n organized opposition to authority; a conflict in which one faction tries to wrest control from another
**CEFR:** C2

📊 Appears in 21 issue(s) · 25 occurrences",CEFR::C2
"conquer
/'kɒŋkә/

_They are in complete control of about half the
country and threaten to **conquer** the rest._","## conquer

**Chinese:** vt. 克服, 征服, 战胜\nvi. 得胜
**English:** v. overcome by conquest
**CEFR:** B1

📊 Appears in 22 issue(s) · 25 occurrences",CEFR::B1
"literacy
/'litәrәsi/

_Keep the keys

Letters

On **literacy**, military reserves, working days, Kenneth Kaunda,
historical fiction

Literacy learning is a complex endeavour._","## literacy

**Chinese:** n. 读写能力, 识字, 精通文学
**English:** n. the ability to read and write
**CEFR:** A2

📊 Appears in 18 issue(s) · 25 occurrences",CEFR::A2
"lofty
/'lɒfti/

_Their incentive is thus to do any deal they can, at **lofty** prices
if necessary._","## lofty

**Chinese:** a. 高的, 傲慢的, 崇高的, 高级的, 玄虚的
**English:** s of high moral or intellectual value; elevated in nature or style\ns of imposing height; especially standing out above others\ns having or displaying great dignity or nobility
**CEFR:** C2

📊 Appears in 24 issue(s) · 25 occurrences",CEFR::C2
"peninsula
/pi'ninsjulә/

_…opposed by America’s Congress, that will bring natural gas from
Russia’s Yamal **peninsula** to the German coast, circumventing Ukrainian and
Polish transit ro…_","## peninsula

**Chinese:** n. 半岛, 突出的地方, 伊比利亚半岛
**English:** n. a large mass of land projecting into a body of water
**CEFR:** B2

📊 Appears in 24 issue(s) · 25 occurrences",CEFR::B2
"exempt
/ig'zempt/

_Sectors once **exempt** from emissions-trading schemes, such
as transport and domestic heating, will have to pay for the carbon they spit
out._","## exempt

**Chinese:** n. 免税者, 被免除义务者\na. 免除的\nvt. 使免除, 豁免
**English:** v. grant relief or an exemption from a rule or requirement to\na. (of persons) freed from or not subject to an obligation or liability (as e.g. taxes) to which others or other things are subject
**CEFR:** C1

📊 Appears in 21 issue(s) · 25 occurrences",CEFR::C1
"wield
/wi:ld/

_“Fit for 55” will demonstrate how
much soft power the EU can actually **wield**._","## wield

**Chinese:** vt. 挥舞, 运用
**English:** v. have and exercise\nv. handle effectively
**CEFR:** C2

📊 Appears in 21 issue(s) · 25 occurrences",CEFR::C2
"endemic
/en'demik/

_…ity allow them to end severe restrictions and
to treat covid-19 more like other **endemic** diseases, for example influenza
and the coronaviruses that cause com…_","## endemic

**Chinese:** n. 地方病\na. 某地(或某些人中)流行的, 地方的
**English:** n. a disease that is constantly present to a greater or lesser degree in people of a certain class or in people living in a particular location\nn. a plant that is native to a certain limited area\na. of or relating to a disease (or anything resembling a disease) constantly present to greater or lesser extent in a particular locality\na. native to or confined to a certain region
**CEFR:** C2

📊 Appears in 23 issue(s) · 25 occurrences",CEFR::C2
"suspicious
/sә'spiʃәs/

_The private sector is **suspicious**, especially of
the idea of a constituent assembly._","## suspicious

**Chinese:** a. 可疑的, 多疑的, 怀疑的\n[法] 怀疑的, 令人怀疑的, 可疑的
**English:** s openly distrustful and unwilling to confide\ns not as expected
**CEFR:** B2

📊 Appears in 21 issue(s) · 25 occurrences",CEFR::B2
"zeal
/zi:l/

_their missionary **zeal** waned._","## zeal

**Chinese:** n. 热心, 热衷, 热诚
**English:** n. excessive fervor to do something or accomplish some end
**CEFR:** C2

📊 Appears in 22 issue(s) · 25 occurrences",CEFR::C2
"pivotal
/'pivәtәl/

_Although Pakistan is no longer so central to America’s plans, it is
still a **pivotal**—and worrying—place._","## pivotal

**Chinese:** a. 枢轴的, 关键的, 起中心作用的
**English:** s. being of crucial importance
**CEFR:** C2

📊 Appears in 20 issue(s) · 25 occurrences",CEFR::C2
"prescription
/pri'skripʃәn/

_…ty-cutting child tax
credit, funding for pre-school, a reduction in the cost of **prescription** drugs
and a clean-energy tax credit which will encourage privat…_","## prescription

**Chinese:** n. 处方, 命令, 指定\n[医] 处方, 药方
**English:** n. directions prescribed beforehand; the action of prescribing authoritative rules or directions\nn. written instructions for an optician on the lenses for a given person\nn. written instructions from a physician or dentist to a druggist concerning the form and dosage of a drug to be issued to a given patient\na. available only with a doctor's written prescription
**CEFR:** B1

📊 Appears in 22 issue(s) · 25 occurrences",CEFR::B1
"constellation
/.kɒnstә'leiʃәn/

_The largest “**constellation**” in low Earth orbit was that of Iridium, a satellite
phone company, which had around 70 of the things._","## constellation

**Chinese:** n. 星座, 荟萃\n[化] 构象
**English:** n. a configuration of stars as seen from the earth
**CEFR:** C2

📊 Appears in 20 issue(s) · 25 occurrences",CEFR::C2
"precursor
/.pri:'kә:sә/

_…orthern Ireland’s trade with the island of Britain
towards the Republic, as the **precursor** to a united Ireland._","## precursor

**Chinese:** n. 先驱者, 前导, 前兆\n[化] 前体; 前身; 产物母体
**English:** n. a substance from which another substance is formed (especially by a metabolic reaction)\nn. a person who goes before or announces the coming of another
**CEFR:** C2

📊 Appears in 20 issue(s) · 25 occurrences",CEFR::C2
"unification
/.ju:nifi'keiʃәn/

_Another relates to the hope that a more prosperous
Northern Ireland would make voters in the Republic more eager for
**unification**._","## unification

**Chinese:** n. 统一, 联合, 一致\n[医] 连结; 统一
**English:** n an occurrence that involves the production of a union\nn the state of being joined or united or linked\nn the act of making or becoming a single unit
**CEFR:** C1

📊 Appears in 20 issue(s) · 25 occurrences",CEFR::C1
"rigorous
/'rigәrәs/

_One member, Esther
Duflo, won a Nobel prize for her **rigorous** approach to assessing
development schemes._","## rigorous

**Chinese:** a. 严厉的, 严酷的, 严格的, 苛刻的, 严密的, 精确的
**English:** s. rigidly accurate; allowing no deviation from a standard\ns. demanding strict attention to rules and procedures
**CEFR:** C1

📊 Appears in 23 issue(s) · 24 occurrences",CEFR::C1
"aerial
/'єәriәl/

_Carriers extend a protective **aerial** bubble over the ships
around them._","## aerial

**Chinese:** a. 空中的, 航空的, 空气的, 空想的\nn. 天线
**English:** a. existing or living or growing or operating in the air
**CEFR:** C2

📊 Appears in 20 issue(s) · 24 occurrences",CEFR::C2
"obsession
/әb'seʃәn/

_**obsession** with performance ratings._","## obsession

**Chinese:** n. 困扰, 困扰人的情绪\n[医] 强迫观念
**English:** n. an unhealthy and compulsive preoccupation with something or someone
**CEFR:** B2

📊 Appears in 24 issue(s) · 24 occurrences",CEFR::B2
"nostalgia
/nɒs'tældʒiә/

_**Nostalgia** is both party-approved and profitable in today’s
China._","## nostalgia

**Chinese:** n. 乡愁, 向往过去, 怀旧之情\n[医] 怀乡病
**English:** n. longing for something past
**CEFR:** C2

📊 Appears in 21 issue(s) · 24 occurrences",CEFR::C2
"contempt
/kәn'tempt/

_Public **contempt** for it was
clear even before Mao’s death._","## contempt

**Chinese:** n. 轻视, 轻蔑\n[法] 藐视, 侮辱, 轻视
**English:** n. lack of respect accompanied by a feeling of intense dislike\nn. a manner that is generally disrespectful and contemptuous\nn. open disrespect for a person or thing\nn. a willful disobedience to or disrespect for the authority of a court or legislative body
**CEFR:** B2

📊 Appears in 23 issue(s) · 24 occurrences",CEFR::B2
"prowess
/'prauis/

_Summer blues

about two months behind usual **prowess** in reading, and three months behind
in mathematics._","## prowess

**Chinese:** n. 英勇, 勇敢, 超凡技术
**English:** n a superior skill that you can learn by study and practice and observation
**CEFR:** C2

📊 Appears in 24 issue(s) · 24 occurrences",CEFR::C2
"complacent
/kәm'pleisnt/

_increasingly feeble; the administrative machinery of Whitehall is rusty; and
the broader culture is **complacent** and backward-looking._","## complacent

**Chinese:** a. 满足的, 自满的, 得意的
**English:** s. contented to a fault with oneself or one's actions
**CEFR:** C2

📊 Appears in 22 issue(s) · 24 occurrences",CEFR::C2
"erode
/i'rәud/

_quietly share Mr Trump’s concern that fractious debates over identity
politics will **erode** the professionalism of the armed forces._","## erode

**Chinese:** vt. 腐蚀, 侵蚀\nvi. 受腐蚀
**English:** v. become ground down or deteriorate\nv. remove soil or rock
**CEFR:** C2

📊 Appears in 23 issue(s) · 24 occurrences",CEFR::C2
"irony
/'aiәrәni/

_There may be an **irony** here._","## irony

**Chinese:** n. 反语, 讽刺, 具有讽刺意味的事
**English:** n. incongruity between what might be expected and what actually occurs\nn. a trope that involves incongruity between what is expected and what occurs
**CEFR:** C1

📊 Appears in 22 issue(s) · 24 occurrences",CEFR::C1
"reprieve
/ri'pri:v/

_On August 20th
Kenya’s Court of Appeal thwarted the initiative and granted the constitution
from 2010 a **reprieve**._","## reprieve

**Chinese:** n. 缓刑, 缓刑令, 暂缓\nvt. 暂时解救, 缓期执行
**English:** n. a (temporary) relief from harm or discomfort\nn. a warrant granting postponement (usually to postpone the execution of the death sentence)\nn. the act of reprieving; postponing or remitting punishment\nv. postpone the punishment of a convicted criminal, such as an execution
**CEFR:** C2

📊 Appears in 20 issue(s) · 24 occurrences",CEFR::C2
"vanguard
/'vængɑ:d/

_But it is also the **vanguard** of a deeper
hypothesis, string theory, which is intended to synthes…_","## vanguard

**Chinese:** n. 前锋, 先锋, 先驱
**English:** n. the leading units moving at the head of an army\nn. the position of greatest importance or advancement; the leading position in any movement or field
**CEFR:** C2

📊 Appears in 21 issue(s) · 24 occurrences",CEFR::C2
"tangible
/'tændʒәbl/

_The more detailed and **tangible** the story of Babyn Yar, the more universal
its meaning is intended to be._","## tangible

**Chinese:** n. 可触知的东西, 有形资产\na. 可触摸的, 有实体的, 非相像的, 有形的, 明确的
**English:** a. perceptible by the senses especially the sense of touch\na. (of especially business assets) having physical substance and intrinsic monetary value
**CEFR:** C1

📊 Appears in 23 issue(s) · 24 occurrences",CEFR::C1
"ample
/'æmpl/

_Norway, which has **ample** hydroelectric potential._","## ample

**Chinese:** a. 大量的, 充足的, 丰富的
**English:** a. more than enough in size or scope or capacity\ns. affording an abundant supply\ns. fairly large
**CEFR:** B2

📊 Appears in 22 issue(s) · 24 occurrences",CEFR::B2
"menace
/'menis/

_Covid-19 is again
raging in Germany (see Leader) and Vladimir Putin is a **menace**._","## menace

**Chinese:** n. 威胁, 胁迫\nv. 威吓, 胁迫
**English:** n. something that is a source of danger\nn. a threat or the act of threatening\nv. express a threat either by an utterance or a gesture\nv. act in a threatening manner
**CEFR:** C1

📊 Appears in 21 issue(s) · 24 occurrences",CEFR::C1
"retaliate
/ri'tælieit/

_Soon afterwards the EU unveiled new
instruments to **retaliate** against economic coercion by third countries._","## retaliate

**Chinese:** vt. 报复, 回敬\nvi. 报复, 以牙还牙
**English:** v. make a counterattack and return like for like, especially evil for evil
**CEFR:** C2

📊 Appears in 21 issue(s) · 24 occurrences",CEFR::C2
"cynical
/'sinikәl/

_IN NOVEMBER 2021 Vladislav Surkov, Mr Putin’s **cynical**, loyal
ideologist, turned his attention to the question of empire._","## cynical

**Chinese:** a. 愤世嫉俗的, 讽刺的, 冷嘲的
**English:** s. believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others
**CEFR:** C2

📊 Appears in 20 issue(s) · 24 occurrences",CEFR::C2
"rebuke
/ri'bju:k/

_…, American firms may simply shift
to suppliers in other parts of China—hardly a **rebuke** to the government in
Beijing, which has sent tens of thousands of Uyg…_","## rebuke

**Chinese:** n. 指责, 谴责, 非难\nvt. 斥责, 指责, 制止
**English:** n. an act or expression of criticism and censure
**CEFR:** C2

📊 Appears in 23 issue(s) · 24 occurrences",CEFR::C2
"largesse
/lɑ:'dʒes/

_But creating new handouts involves picking which
companies should receive public **largesse**, and how much._","## largesse

**Chinese:** n. 慷慨的赠与, 慷慨赠与物, 慷慨的赏钱
**English:** n a gift or money given (as for service or out of benevolence); usually given ostentatiously\nn liberality in bestowing gifts; extremely liberal and generous of spirit
**CEFR:** C2

📊 Appears in 21 issue(s) · 24 occurrences",CEFR::C2
"thwart
/θwɒ:t/

_Although once a close ally of Mr Ramaphosa, Mr Mantashe has tried to
**thwart** the president’s plans to ease the power shortage by attracting privat…_","## thwart

**Chinese:** a. 横放的\nvt. 反对, 阻挠, 横过\nprep. 横过\nadv. 横过
**English:** n. a crosspiece spreading the gunnels of a boat; used as a seat in a rowboat\nv. hinder or prevent (the efforts, plans, or desires) of
**CEFR:** C2

📊 Appears in 23 issue(s) · 24 occurrences",CEFR::C2
"combustion
/kәm'bʌstʃәn/

_Cars with internal
**combustion** engines will disappear from European forecourts by 2035._","## combustion

**Chinese:** n. 燃烧, 骚动\n[化] 燃烧
**English:** n. a process in which a substance reacts with oxygen to give heat and light\nn. a state of violent disturbance and excitement
**CEFR:** B2

📊 Appears in 21 issue(s) · 23 occurrences",CEFR::B2
"severely
/si'viәli/

_The post-war world had **severely** disappointed her._","## severely

**Chinese:** adv. 严格, 尖锐, 严肃, 严重, 严厉, 朴素
**English:** r to a severe or serious degree\nr with sternness; in a severe manner\nr causing great damage or hardship
**CEFR:** B1

📊 Appears in 22 issue(s) · 23 occurrences",CEFR::B1
"onerous
/'ɒnәrәs/

_…italism: that the rich do not just have more money but are also subject to
less **onerous** rules._","## onerous

**Chinese:** a. 繁重的, 负有法律责任的\n[法] 负有义务的, 艰巨的, 繁重的
**English:** s not easily borne; wearing; I only had to greet the guests""
**CEFR:** C2

📊 Appears in 22 issue(s) · 23 occurrences",CEFR::C2
"defiance
/di'faiәns/

_We will come out like a phoenix,” the vice-
president, Amrullah Saleh, said on August 6th, trying to exhort his nation to
**defiance**._","## defiance

**Chinese:** n. 蔑视, 挑战\n[法] 挑战, 藐视, 违抗
**English:** n. intentionally contemptuous behavior or attitude\nn. a hostile challenge\nn. a defiant act
**CEFR:** C2

📊 Appears in 20 issue(s) · 23 occurrences",CEFR::C2
"reign
/rein/

_Sisi's **reign**

towards America, signalled an ideological shift away from the statist
policies and Soviet leanings of the Nasser years._","## reign

**Chinese:** v. 为王，为君；当政；统治\nn. 为王，为君；当政；统治
**English:** n. a period during which something or somebody is dominant or powerful\nn. the period during which a monarch is sovereign\nn. royal authority; the dominion of a monarch\nv. have sovereign power
**CEFR:** C1

📊 Appears in 23 issue(s) · 23 occurrences",CEFR::C1
"evade
/i'veid/

_The conviction in August found
American firms he controls guilty of trying to **evade** $1.8bn in tariffs._","## evade

**Chinese:** v. (巧妙地)逃脱, 规避, 逃避
**English:** v. practice evasion\nv. use cunning or deceit to escape or avoid
**CEFR:** C2

📊 Appears in 23 issue(s) · 23 occurrences",CEFR::C2
"divisive
/di'vaisiv/

_Moreover, the French hold a presidential election in April and
the campaign is already **divisive**._","## divisive

**Chinese:** a. 区分的, 制造分裂的, 造成不和的
**English:** s dissenting (especially dissenting with the majority opinion)
**CEFR:** C2

📊 Appears in 23 issue(s) · 23 occurrences",CEFR::C2
"contentious
/kәn'tenʃәs/

_Narendra Modi, India’s prime minister, announced the repeal of three
**contentious** bills designed to reform India’s agricultural sector._","## contentious

**Chinese:** a. 好争吵的, 爱争论的, 有异议的\n[法] 诉讼的, 争执的, 引起争论的
**English:** s. inclined or showing an inclination to dispute or disagree, even to engage in law suits\ns. involving or likely to cause controversy
**CEFR:** C2

📊 Appears in 20 issue(s) · 23 occurrences",CEFR::C2
"innovate
/'inәuveit/

_As VC firms themselves are forced to **innovate**, a broader range
of ideas is being backed in a wider variety of places._","## innovate

**Chinese:** vi. 改革, 创新
**English:** v bring something new to an environment
**CEFR:** B2

📊 Appears in 21 issue(s) · 23 occurrences",CEFR::B2
"longevity
/lɒn'dʒeviti/

_■

Demography

Demographic change has two drivers often lumped together: rising **longevity**
and a falling birth rate._","## longevity

**Chinese:** n. 长命, 长寿, 寿命\n[医] 长寿
**English:** n. duration of service\nn. the property of being long-lived
**CEFR:** C2

📊 Appears in 17 issue(s) · 23 occurrences",CEFR::C2
"siege
/si:dʒ/

_In 2019 Khalifa
Haftar, the strongman in the east, launched a **siege** of Tripoli that lasted 14
months._","## siege

**Chinese:** n. 包围, 围攻, 再三的努力\nvt. 包围, 围攻
**English:** n. the action of an armed force that surrounds a fortified place and isolates it while continuing to attack
**CEFR:** C1

📊 Appears in 22 issue(s) · 23 occurrences",CEFR::C1
"inadequate
/in'ædikwәt/

_…small firms
and vulnerable people, after mounting criticism of his government’s
**inadequate** economic response._","## inadequate

**Chinese:** a. 不充分的, 不适当的\n[法] 不充分的, 不适当的
**English:** a. lacking the requisite qualities or resources to meet a task\ns. not sufficient to meet a need
**CEFR:** B2

📊 Appears in 20 issue(s) · 22 occurrences",CEFR::B2
"disdain
/dis'dein/

_The
former president has treated with **disdain** a commission into the “state
capture” that took place when he was in office._","## disdain

**Chinese:** n. 蔑视\nvt. 蔑视, 鄙弃
**English:** n lack of respect accompanied by a feeling of intense dislike\nn a communication that indicates lack of respect by patronizing the recipient\nv look down on with disdain\nv reject with contempt
**CEFR:** C2

📊 Appears in 21 issue(s) · 22 occurrences",CEFR::C2
"brotherhood
/'brʌðәhud/

_Sisi sees an opportunity

of the **Brotherhood** and was keen to strangle it._","## brotherhood

**Chinese:** n. 手足情谊, 兄弟关系
**English:** n. the kinship relation between a male offspring and the siblings\nn. people engaged in a particular occupation\nn. the feeling that men should treat one another like brothers
**CEFR:** B1

📊 Appears in 15 issue(s) · 22 occurrences",CEFR::B1
"navigate
/'nævigeit/

_Some fear they will be run out of business by corporations or well-connected
businessmen who are better able to **navigate** the rules._","## navigate

**Chinese:** vi. 航行\nvt. 航行于, 驾驶, 操纵, 使通过
**English:** v. act as the navigator in a car, plane, or vessel and plan, direct, plot the path and position of the conveyance\nv. direct carefully and safely
**CEFR:** B2

📊 Appears in 21 issue(s) · 22 occurrences",CEFR::B2
"benign
/bi'nain/

_Yet though less transparently murderous, the “**benign**” colonialism
of elsewhere was often not that different from what happened under
Leopold._","## benign

**Chinese:** a. 善良的, 良性的\n[医] 良性的
**English:** a. not dangerous to health; not recurrent or progressive (especially of a tumor)\na. pleasant and beneficial in nature or influence\ns. kindness of disposition or manner
**CEFR:** C1

📊 Appears in 21 issue(s) · 22 occurrences",CEFR::C1
"clan
/klæn/

_That we were too honest, and were afraid of being
messed with.” The hair, tattoos and **clan** mentality all helped._","## clan

**Chinese:** n. 氏族, 宗族, 集团\n[医] 支
**English:** n group of people related by blood or marriage
**CEFR:** C2

📊 Appears in 20 issue(s) · 22 occurrences",CEFR::C2
"moderation
/.mɒdә'reiʃәn/

_They should use what leverage
they still have to urge **moderation** on the Taliban, especially in their
treatment of women._","## moderation

**Chinese:** n. 缓和, 适度, 温和\n[化] 慢化
**English:** n. quality of being moderate and avoiding extremes\nn. the action of lessening in severity or intensity
**CEFR:** C2

📊 Appears in 19 issue(s) · 22 occurrences",CEFR::C2
"debris
/'deibri:/

_Besides using radar, **debris** can also be tracked optically._","## debris

**Chinese:** n. 碎片, 残骸\n[医] 碎屑
**English:** n. the remains of something that has been destroyed or broken up
**CEFR:** B1

📊 Appears in 18 issue(s) · 22 occurrences",CEFR::B1
"reconnaissance
/ri'kɒnisәns/

_Ajax, an armoured **reconnaissance** vehicle that was supposed to
serve as the digital hub for Bri…_","## reconnaissance

**Chinese:** n. 侦察, 勘察队\n[电] 勘查
**English:** n. the act of reconnoitring (especially to gain information about an enemy or potential enemy)
**CEFR:** C2

📊 Appears in 19 issue(s) · 22 occurrences",CEFR::C2
"drastic
/'dræstik/

_It poses **drastic** challenges
for businesses, governments and society._","## drastic

**Chinese:** a. 激烈的\n[医] 峻泻药, 剧烈的
**English:** s. forceful and extreme and rigorous
**CEFR:** C2

📊 Appears in 21 issue(s) · 22 occurrences",CEFR::C2
"rogue
/rәug/

_Such abuses by **rogue** whites were
always overplayed._","## rogue

**Chinese:** n. 恶棍, 流氓, 小淘气\nvt. 欺骗\nvi. 游手好闲
**English:** n. a deceitful and unreliable scoundrel
**CEFR:** C2

📊 Appears in 21 issue(s) · 22 occurrences",CEFR::C2
"systemic
/si'stemik/

_They promote narratives that view shootings through the lens of either
**systemic** racism or woke fascism, pushing their followers to take to the
stre…_","## systemic

**Chinese:** a. 系统的, 体系的, 全身的\n[医] 系统的, 全身的
**English:** s. affecting an entire system
**CEFR:** A2

📊 Appears in 20 issue(s) · 22 occurrences",CEFR::A2
"mitigate
/'mitigeit/

_…fall by over 3% in real terms over
the coming year, unless policies changed to **mitigate** the impact._","## mitigate

**Chinese:** vt. 温和, 缓和, 减轻\n[医] 缓和, 减轻
**English:** v. make less severe or harsh
**CEFR:** C2

📊 Appears in 18 issue(s) · 22 occurrences",CEFR::C2
"amateur
/'æmәtә/

_For their part, drug companies have
called for a clampdown on what they deride as “**amateur** pharmaceuticals”._","## amateur

**Chinese:** n. 业余爱好者, 外行, 爱好者\n[电] 业余家
**English:** n. someone who pursues a study or sport as a pastime\nn. an athlete who does not play for pay\ns. engaged in as a pastime
**CEFR:** C2

📊 Appears in 16 issue(s) · 21 occurrences",CEFR::C2
"tacit
/'tæsit/

_The **tacit** contract that kept social peace for six decades is broken._","## tacit

**Chinese:** a. 沉默寡言的, 不苟言笑的, 缄默的
**English:** s implied by or inferred from actions or statements
**CEFR:** C2

📊 Appears in 21 issue(s) · 21 occurrences",CEFR::C2
"exert
/ig'zә:t/

_Mr Xi has outlined China’s ambitions to
**exert** influence on the global order, seizing a moment when the Communist
Party views the West to be in decline._","## exert

**Chinese:** vt. 发挥, 运用, 施以影响\n[法] 施加, 产生, 行使
**English:** v. put to use\nv. make a great effort at a mental or physical task
**CEFR:** C2

📊 Appears in 20 issue(s) · 21 occurrences",CEFR::C2
"prominence
/'prɒminәns/

_Burhan is a
general who rose to **prominence** under Mr Bashir._","## prominence

**Chinese:** n. 突起, 突出, 显著, 突出物, 凸出\n[医] 隆凸, 凸
**English:** n. the state of being prominent: widely known or eminent\nn. relative importance
**CEFR:** B2

📊 Appears in 21 issue(s) · 21 occurrences",CEFR::B2
"warrant
/'wɒ:rәnt/

_He
has cut his forecast for growth this year from 8.9% to 8.2%, which might
**warrant** further easing from China’s central bank, even as housing curbs
remain._","## warrant

**Chinese:** n. 授权, 正当理由, 根据, 证明, 批准, 凭证, 令状, 委任状\nvt. 授权给, 保证, 担保, 批准, 使有正当理由
**English:** n. a writ from a court commanding police to perform specified acts\nn. a type of security issued by a corporation (usually together with a bond or preferred stock) that gives the holder the right to purchase a certain amount of common stock at a stated price
**CEFR:** A1

📊 Appears in 20 issue(s) · 21 occurrences",CEFR::A1
