Front,Back,Tags
"bestride
/bi'straid/

_China has ambitions to **bestride** the world one day._","## bestride

**Chinese:** vt. 跨骑, 横跨, 跨过, 控制
**English:** v get up on the back of
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"stilted
/'stiltid/

_…ou)
would have produced a much more enjoyable leaving event than this
painfully **stilted** affair._","## stilted

**Chinese:** a. 踏上高跷的, 虚饰的, 夸大的, 夸张的, 呆板的, 不自然的, 做作的
**English:** s artificially formal
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"precinct
/'pri:siŋkt/

_group has trained more than 20,000 vote-watchers, enough for the
opposition to send two to every **precinct** in the country._","## precinct

**Chinese:** n. 区域, 管理区, 管辖区域\n[法] 管辖区, 选区, 分界
**English:** n. a district of a city or town marked out for administrative purposes
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"aspirant
/ә'spairәnt/

_These stipulate that **aspirant** members
must adopt decades-worth of EU edicts on everything from how food is
labelled to how banks are regulated._","## aspirant

**Chinese:** n. 怀抱大志者, 野心家\na. 上进的, 有野心的
**English:** n. an ambitious and aspiring young person\ns. desiring or striving for recognition or advancement
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"nestle
/'nesl/

_…to cease all operations in Russia by posting a meme-style
image that contrasts “**Nestle**’s positioning”—a picture of a healthy child—
with “Nestle’s position”…_","## nestle

**Chinese:** vi. 舒适地坐定, 挨靠, 偎依\nvt. 抱, 安置
**English:** v. lie in a sheltered position\nv. position comfortably
**CEFR:** C2

📊 Appears in 1 issue(s) · 2 occurrences",CEFR::C2
"islet
/'ailit/

_The tales have been no less powerful even when
untrue: the soldiers from the **islet** in the Black Sea were not killed after
delivering their famous line, a…_","## islet

**Chinese:** n. 小岛\n[医] 岛, 小岛
**English:** n a small island
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"pathos
/'peiθɒs/

_…t applied popular TikTok memes to her life in wartime Chernihiv with
humour and **pathos**._","## pathos

**Chinese:** n. 伤感力, 感伤, 悲怅, 同情, 偶然因素, 哀婉动人的词句
**English:** n. a quality that arouses emotions (especially pity or sorrow)\nn. a style that has the power to evoke feelings
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"jettison
/'dʒetisәn/

_That is because the EU appears ready to **jettison** its
misguided hostility to long-term gas contracts, which it had di…_","## jettison

**Chinese:** n. 投弃, 投弃货物\n[经] 抛弃, 船货投海
**English:** v. throw away, of something encumbering\nv. throw as from an airplane
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"chortle
/'tʃɒ:tl/

_In 2010 he won the prestigious **Chortle** Student Comedy
Awards._","## chortle

**Chinese:** vi. 咯咯笑\nn. 咯咯的欢笑(声)
**English:** n. a soft partly suppressed laugh
**CEFR:** C2

📊 Appears in 1 issue(s) · 2 occurrences",CEFR::C2
"genealogy
/.dʒi:ni'ælәdʒi/

_Readers new to **genealogy** will find it a
useful introduction; to others it may feel like an overfull carpet-bag._","## genealogy

**Chinese:** n. 系谱, 宗谱, 家系, 世系, 血统\n[医] 家系, 血统, 家系学
**English:** n. successive generations of kin\nn. the study or investigation of ancestry and family history
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"oppress
/ә'pres/

_It should not be used to **oppress** or subjugate,
nor to awaken the worst instincts of human nature._","## oppress

**Chinese:** vt. 压迫, 压抑, 使烦恼
**English:** v. come down on or keep down by unjust use of one's authority
**CEFR:** B1

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::B1
"puerile
/'pjuәrail/

_His dealings with a **puerile** post-Brexit Britain were petulant—
and just what Britain’s unserious prime minister wanted._","## puerile

**Chinese:** a. 孩子气的, 天真的, 未成熟的\n[医] 儿童的, 幼稚的
**English:** a. of or characteristic of a child
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"petulant
/'petʃәlәnt/

_His dealings with a puerile post-Brexit Britain were **petulant**—
and just what Britain’s unserious prime minister wanted._","## petulant

**Chinese:** a. 任性的, 暴躁的, 易生气的, 难以取悦的
**English:** s easily irritated or annoyed
**CEFR:** A1

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::A1
"disown
/dis'әun/

_As long as that holds true, asking Mr Xi to **disown** Russia and side
with the West is like asking him to break with himself._","## disown

**Chinese:** vt. 否认\n[计] 不认, 驱逐
**English:** v. cast off
**CEFR:** A2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::A2
"rant
/rænt/

_The more his European
peers **rant** ineffectually about Hungary misspending EU funds, hobbling the
media, b…_","## rant

**Chinese:** v. 咆哮, 痛骂\nn. 咆哮, 大话
**English:** v. talk in a noisy, excited, or declamatory manner
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"stately
/'steitli/

_The mood in Mumbai’s **stately** Taj Hotel, where
the merger was announced, was equally ebullient, as…_","## stately

**Chinese:** a. 庄严的, 宏伟的
**English:** s. of size and dignity suggestive of a statue
**CEFR:** B1

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::B1
"obviate
/'ɒbvieit/

_Anyway, machine translation technology will
soon **obviate** such needs, he said._","## obviate

**Chinese:** vt. 除去, 排除, 使成为不必要, 避免
**English:** v. do away with
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"verbose
/vә'bәus/

_Though there is no solid evidence that
such blunt signs existed, more **verbose** (and disgracefully racist) bylaws did._","## verbose

**Chinese:** a. 用字多的, 冗长的, 累赘的\n[计] 详述
**English:** s using or containing too many words
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"intermission
/.intә'miʃәn/

_For all the optimism about the truce, it may
prove just an **intermission** before another round of fighting._","## intermission

**Chinese:** n. 中止, 中断, 停顿, 间歇\n[医] 间歇, 间歇期
**English:** n. the act of suspending activity temporarily
**CEFR:** B1

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::B1
"obsess
/әb'ses/

_It doesn’t **obsess** over what
season it is or what’s on the catwalk._","## obsess

**Chinese:** vt. 迷住, 使困扰
**English:** v. be preoccupied with something
**CEFR:** B2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::B2
"whimsical
/'hwimzikl/

_At times they look bent or disfigured, at others, **whimsical** and lithe._","## whimsical

**Chinese:** a. 怪念头多的, 反复无常的, 古怪的, 异想天开的
**English:** s determined by chance or impulse or whim rather than by necessity or reason
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"tranquility
/.træŋ'kwiliti/

_But “Sea of **Tranquility**” proves to be a bold
and exciting novel, which manages to explor…_","## tranquility

**Chinese:** n. 宁静
**English:** n a disposition free from stress or emotion\nn an untroubled state; free from disturbances\nn a state of peace and quiet
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"disheartened

_Give them the tools

be left divided and **disheartened**._","## disheartened

**Chinese:** a. 使失去勇气, 使气馁, 使沮丧, 使失去信心
**English:** v take away the enthusiasm of\ns made less hopeful or enthusiastic
**CEFR:** A1

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::A1
"rehearsal
/ri'hә:sl/

_“From a technical point of view, the Ukraine issue can indeed be
seen as a **rehearsal** for a Taiwan Strait crisis,” Jin Canrong of Renmin
University in B…_","## rehearsal

**Chinese:** n. 预演, 排演, 练习, 叙述, 复述\n[法] 详述, 列举事实, 复述
**English:** n. a practice session in preparation for a public performance (as of a play or speech or concert)\nn. (psychology) a form of practice; repetition of information (silently or aloud) in order to keep it in short-term memory
**CEFR:** B2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::B2
"burgess
/'bә:dʒis/

_ASIO’s Mr **Burgess** said it was critical
not to let fear of foreign interference “stoke community division”._","## burgess

**Chinese:** n. (自治市的)市民, 自由民\n[法] 自治市公民, 市民
**English:** n. English writer of satirical novels (1917-1993)\nn. a citizen of an English borough
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"trample
/'træmpl/

_For all this impishness, his tactics also **trample** on the principle that markets
need reliable information to function correctly._","## trample

**Chinese:** n. 践踏(声), 蹂躏\nv. 践踏, 无视
**English:** n. the sound of heavy treading or stomping\nv. injure by trampling or as if by trampling
**CEFR:** B2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::B2
"bravo
/'brɑ:vәu/

_For any other suitors circling Twitter, reportedly including two private-
equity groups, Thoma **Bravo** and Apollo Global, this could be a stumbling
block._","## bravo

**Chinese:** n. 亡命徒, 喝彩\ninterj. 好啊\nvt. 喝彩
**English:** n. a cry of approval as from an audience at the end of great performance\nv. applaud with shouts of `bravo' or `brava'
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"knotty
/'nɒti/

_mind all that: what is certain is that he is delighted to have unravelled a
**knotty** problem._","## knotty

**Chinese:** a. 有结的, 多节的, 多瘤的, 棘手的
**English:** s. tangled in knots or snarls
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"inert
/i'nә:t/

_…ctive, oxygen-containing molecules, plus just a
sprinkle of titanium dioxide—an **inert** material that, when exposed to
ultrasound, releases just those molecul…_","## inert

**Chinese:** a. 惰性的, 迟钝的, 无活力的, 呆滞的\n[医] 惰性的, 无作用的, 无效的
**English:** s. unable to move or resist motion\ns. having only a limited ability to react chemically; chemically inactive\ns. slow and apathetic
**CEFR:** B2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::B2
"headstrong
/'hedstrɒŋ/

_…seen to fail by his own officers and strategists, who may
then temper his next **headstrong** scheme._","## headstrong

**Chinese:** a. 顽固的, 刚愎的, 任性的
**English:** s habitually disposed to disobedience and opposition
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"fallible
/'fælәbl/

_To say China’s covid policies
need to evolve is to suggest Mr Xi is **fallible**._","## fallible

**Chinese:** a. 易错的, 可能犯错的
**English:** a. likely to fail or make errors\ns. wanting in moral strength, courage, or will; having the attributes of man as opposed to e.g. divine beings
**CEFR:** A2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::A2
"inexperience
/.inik'spiәriәns/

_that from railheads.” (Whether the Russian air force, its **inexperience** and
frailties now exposed, could protect those railheads from N…_","## inexperience

**Chinese:** n. 无经验, 不熟练
**English:** n. lack of experience and the knowledge and understanding derived from experience
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"saddle
/'sædl/

_They said the plans would **saddle** them with debt
while also pushing up fares._","## saddle

**Chinese:** n. 鞍, 马鞍, 车座, 鞍状物\nvt. 装以马鞍, 使负担\nvi. 跨上马鞍
**English:** n. a seat for the rider of a horse or camel\nn. cut of meat (especially mutton or lamb) consisting of part of the backbone and both loins\nn. a piece of leather across the instep of a shoe\nn. posterior part of the back of a domestic fowl
**CEFR:** C1

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C1
"spry
/sprai/

_That disappointed Song Wenxian, a **spry** 85-year-old who
had come to the tent in search of a second shot._","## spry

**Chinese:** a. 精神好的, 活泼的, 敏捷的
**English:** s moving quickly and lightly
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"slavish
/'sleiviʃ/

_He was taped joshing with Mr
Ryan about Mr Trump’s **slavish** loyalty to Vladimir Putin despite having
become one of the former pr…_","## slavish

**Chinese:** a. 奴隶的, 奴性的, 盲从的
**English:** s. blindly imitative\ns. abjectly submissive; characteristic of a slave or servant
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"snare
/snєә/

_Along the way, he explains why market timing is a **snare** (you end
up taking too little risk); what the true appeal of private e…_","## snare

**Chinese:** n. 陷阱, 诱惑, 圈套\nvt. 以陷阱捕获, 诱惑
**English:** n. a surgical instrument consisting of wire hoop that can be drawn tight around the base of polyps or small tumors to sever them; used especially in body cavities\nn. strings stretched across the lower head of a snare drum; they make a rattling sound when the drum is hit\nn. a trap for birds or small mammals; often has a slip noose
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"hypnotic
/hip'nɒtik/

_…Führer of the
German people”; a friend observed that the dictator exercised “a **hypnotic**
influence” on him._","## hypnotic

**Chinese:** a. 催眠的, 在受催眠状态中, 易于催眠的\nn. 催眠药, 安眠药, 催眠状态的人
**English:** a. of or relating to hypnosis\ns. attracting and holding interest as if by a spell
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"remission
/ri'miʃәn/

_…trials, though small, suggest that most users have decreased symptoms or are
in **remission** after six months or longer._","## remission

**Chinese:** n. 宽恕, 豁免, 免罪, 缓和, 减轻\n[医] 缓解, 弛张
**English:** n. an abatement in intensity or degree (as in the manifestations of a disease)\nn. (law) the act of remitting (especially the referral of a law case to another court)
**CEFR:** A1

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::A1
"derivation
/.deri'veiʃәn/

_A strict immigration policy

**derivation** from the fermentation of amber nectar, not to mention its alleged
numerous health benefits._","## derivation

**Chinese:** n. 推论, 推导, 来历\n[医] 衍化, 诱导
**English:** n. the source or origin from which something derives (i.e. comes or issues)\nn. a line of reasoning that shows how a conclusion follows logically from accepted propositions\nn. (descriptive linguistics) the process whereby new words are formed from existing words or bases by affixation
**CEFR:** B2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::B2
"hamstring
/'hæmstriŋ/

_A case regarding the
regulation of power plants under the Clean Air Act gives them an
opportunity to **hamstring** federal agencies._","## hamstring

**Chinese:** n. 后腿腱\nvt. 切断腿腱使成跛腿, 使瘫痪
**English:** n. one of the tendons at the back of the knee\nv. make ineffective or powerless\nv. cripple by cutting the hamstring
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"overdo
/.әuvә'du:/

_Informal warnings “not to **overdo** things” have been arriving from Russia
since the summer, and in recen…_","## overdo

**Chinese:** vt. 做得过分, 过度, 夸张, 使过分劳累\nvi. 过火
**English:** v. do something to an excessive degree
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"dummy
/'dʌmi/

_Moreover English sentences often
have a **dummy** subject, such as “it” (Considering inflation, it seems
plausible…) or…_","## dummy

**Chinese:** n. 傀儡, 假人, 仿制品\na. 虚设的, 假的, 名义上的
**English:** n. a person who does not talk\nn. a figure representing the human form\nv. make a dummy of\ns. having the appearance of being real but lacking capacity to function
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"extinguish
/ik'stiŋgwiʃ/

_A weeks-long
lockdown has pushed daily new cases well below their recent peak, but
China’s biggest city is still struggling to **extinguish** an outbreak._","## extinguish

**Chinese:** vt. 熄灭, 使消亡, 压制, 使减色\n[医] 消灭
**English:** v. terminate, end, or take out
**CEFR:** B1

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::B1
"carp
/kɑ:p/

_Fishermen have returned to the banks of the Grand Canal in
Beijing, catching silver **carp** that were not there a few years ago._","## carp

**Chinese:** n. 鲤鱼\nvi. 吹毛求疵, 挑剔
**English:** n. the lean flesh of a fish that is often farmed; can be baked or braised\nn. any of various freshwater fish of the family Cyprinidae
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"douse
/daus/

_People sleeping on the streets said the police
would **douse** their resting spots with water._","## douse

**Chinese:** vt. 插入水中, 浇(或洒、泼)水在...上, 熄(灯、火等), 平息\nvi. 浸泡\nn. 泼洒
**English:** v. put out, as of a candle or a light\nv. wet thoroughly\nv. lower quickly\nv. slacken
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"tundra
/'tʌndrә/

_They had planned this autumn to start tracking the migration of elk along a
narrow “superhighway” through the **tundra**, but the war has put paid to that._","## tundra

**Chinese:** n. 苔原, 冻原
**English:** n. a vast treeless plain in the Arctic regions where the subsoil is permanently frozen
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"smattering
/'smætәriŋ/

_The show is befittingly multilingual, flitting between French, English,
German and a **smattering** of the eu’s other 21 official languages._","## smattering

**Chinese:** n. 肤浅的知识, 一知半解的知识, 片断的知识, 少数, 少量
**English:** n. a slight or superficial understanding of a subject
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"wile
/wail/

_Like **Wile** E._","## wile

**Chinese:** n. 诡计, 狡猾\nvt. 引诱, 诱骗, 消遣
**English:** n the use of tricks to deceive someone (usually to extract money from them)
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"momentary
/'mәumәntәri/

_Jacob Rees-Mogg, a government minister,
has left notes on civil servants’ desks chiding them for being absent, as
though home working is a **momentary** lapse._","## momentary

**Chinese:** a. 瞬间的, 刹那间的
**English:** s lasting for a markedly brief time
**CEFR:** B2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::B2
"constable
/'kʌnstәbl/

_…etropolitan Police is instead relying on scooping
up so many applicants for the **constable** roles that it is bound to net some
people with the right skills to…_","## constable

**Chinese:** n. 治安官, 警官, 总管\n[法] 警察, 警官, 巡警
**English:** n. a lawman with less authority and jurisdiction than a sheriff\nn. English landscape painter (1776-1837)\nn. a police officer of the lowest rank
**CEFR:** C1

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C1
"understudy
/'ʌndәstʌdi/

_■

Kim Jong **Understudy**

state._","## understudy

**Chinese:** n. 预备演员, 替角\nvt. 通过观察掌握某工作, 通过实习掌握某工作\nvt.vi. 练习当替角
**English:** n. an actor able to replace a regular performer when required\nv. be an understudy or alternate for a role
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"concurrent
/kәn'kʌrәnt/

_Mr Xi engineered the scrapping of the two-term limit on his own **concurrent**
job as state president, thereby making it easier for him to stay…_","## concurrent

**Chinese:** n. 同时发生的事件\na. 同时发生的, 一致的\n[计] 并行的; 并发的; 同时发生的; 共行的
**English:** s occurring or operating at the same time
**CEFR:** B2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::B2
"consanguineous
/.kɒnsæŋ'gwiniәs/

_But few **consanguineous**
countries outside the Arab Gulf have the spare cash to sequence genomes en
masse._","## consanguineous

**Chinese:** a. 血亲的, 血缘的, 同族的\n[法] 同血缘的, 同宗的, 近亲的
**English:** s related by blood
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"mutate
/'mju:teit/

_Nor does it **mutate**
as quickly as coronaviruses are prone to do, reducing the risk of it suddenly
becoming more dangerous._","## mutate

**Chinese:** vi. 变化, 产生变异, 变化元音\nvt. 使变异
**English:** v. undergo mutation
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"prairie
/'prєәri/

_The last big outbreak outside Africa was in 2003, when monkeypox-carrying
**prairie** dogs caused more than 70 cases in America._","## prairie

**Chinese:** n. 大草原, 草甸
**English:** n. a treeless grassy plain
**CEFR:** B2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::B2
"exhume
/ig'zju:m/

_…ies, says Father Flaviano Villanueva, a priest who
helps families of victims to **exhume** and cremate their remains._","## exhume

**Chinese:** vt. 掘出, 发掘
**English:** v dig up for reburial or for medical investigation; of dead bodies
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"antecedents

_They may divine Asian **antecedents**._","## antecedents

**Chinese:** n. 经历；祖先；先行词；前身（antecedent的复数形式）
**English:** n someone from whom you are descended (but usually more remote than a grandparent)\nn a preceding occurrence or cause or event\nn anything that precedes something similar in time\nn the referent of an anaphor; a phrase or clause that is referred to by an anaphoric pronoun
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"fissure
/'fiʃә/

_Charlemagne

contrast, the main **fissure** has been between east and west._","## fissure

**Chinese:** n. 裂缝, 裂沟\nv. (使)裂开, (使)分裂
**English:** n. (anatomy) a long narrow slit or groove that divides an organ into lobes\nv. break into fissures or fine cracks
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"demonstrative
/di'mɒnstrәtiv/

_…e stepping up efforts to stamp out Ukrainian resistance,
increasing arrests and **demonstrative** punishments._","## demonstrative

**Chinese:** a. 说明的, 指示的
**English:** a. given to or marked by the open expression of emotion\ns. serving to demonstrate
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"entomology
/.entә'mɒlәdʒi/

_Agricultural **entomology**

which transmits a daily picture of the trapped insects._","## entomology

**Chinese:** n. 昆虫学\n[医] 昆虫学
**English:** n. the branch of zoology that studies insects
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"cadet
/kә'det/

_…will travel

Her preferred conveyance for most of these trips was an Armstrong **Cadet**
man’s bike, bought in 1961 and christened Roz, short for Don Quixote’s…_","## cadet

**Chinese:** n. 军官学校学生\n[法] 军校学生
**English:** n. a military trainee (as at a military academy)
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"insularity
/.insju'læriti/

_Myopia and **insularity**
abound._","## insularity

**Chinese:** n. 岛屿生活状况, 孤立, 岛国性质
**English:** n the state of being isolated or detached
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"circumscribe
/'sә:kәmskraib/

_Fearing
integration, Bangladesh’s government has opted to **circumscribe** their lives
ever more tightly._","## circumscribe

**Chinese:** vt. 在...周围画线, 限制
**English:** v. draw a line around\nv. to draw a geometric figure around another figure so that the two are in contact but do not intersect
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"enchant
/in'tʃænt/

_In the 1940s Gruen used department stores to
anchor his malls and help **enchant** suburban housewives; Jerde put an
amusement park at the heart of the…_","## enchant

**Chinese:** vt. 施魔法, 使入迷
**English:** v. hold spellbound
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"amusement
/ә'mju:zmәnt/

_…t stores to
anchor his malls and help enchant suburban housewives; Jerde put an
**amusement** park at the heart of the colossal Mall of America near
Minneapolis…_","## amusement

**Chinese:** n. 兴味, 娱乐, 消遣\n[法] 娱乐, 娱乐活动
**English:** n. a feeling of delight at being entertained
**CEFR:** A2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::A2
"sentience
/'senʃәns/

_…fact, a person.”

complex cognitive processing can happen without the need for **sentience**._","## sentience

**Chinese:** n. 有感觉性, 有知觉
**English:** n. the readiness to perceive sensations; elementary or undifferentiated consciousness
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"pejorative
/'pi:dʒәreitiv/

_The
old marâtre for stepmother is **pejorative** and used principally in fairy tales._","## pejorative

**Chinese:** a. 贬损的, 轻蔑的\nn. 轻蔑语, 贬义词
**English:** s expressing disapproval
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"inalienable
/in'eiljәnәbl/

_Was it their **inalienable** right to
control their bodies in these ways?_","## inalienable

**Chinese:** a. 不能让与的, 不能转售的, 不能夺取的, 不可分割的
**English:** a. incapable of being repudiated or transferred to another
**CEFR:** B2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::B2
"aggravation
/ægrә'veiʃәn/

_…according to Yomiuri Shimbun, a newspaper, died as a result of
“fatigue or the **aggravation** of a chronic disease due to the [Fukushima]
disaster” the number…_","## aggravation

**Chinese:** n. 恶化, 加重, 恼怒\n[法] 加重, 严重
**English:** n. an exasperated feeling of annoyance\nn. unfriendly behavior that causes anger or resentment\nn. action that makes a problem or a disease (or its symptoms) worse
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"feudalism
/'fju:dәlizәm/

_…[it], not because we adore it, but because we have to
overcome premodernity and **feudalism**.”

departing president, Iván Duque, was able to appoint the attorn…_","## feudalism

**Chinese:** n. 封建主义, 封建制度
**English:** n. the social system that developed in Europe in the 8th century; vassals were protected by lords who they had to serve in war
**CEFR:** C1

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C1
"litter
/'litә/

_Once there, each will be
lowered into a hole in the floor that has been lined with bentonite, an
absorbent clay commonly used in cat **litter**._","## litter

**Chinese:** n. 垃圾, 杂乱, 轿, 担架\nvt. 乱丢, 铺草, 弄乱\nvi. 产仔, 乱丢垃圾
**English:** n. the offspring at one birth of a multiparous mammal\nn. rubbish carelessly dropped or left about (especially in public places)\nn. conveyance consisting of a chair or bed carried on two poles by bearers\nv. strew
**CEFR:** B2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::B2
"vendor
/'vendә/

_Buying lunch from a **vendor** is a more intimate
experience, and chatting to him as he cooks is part of the charm._","## vendor

**Chinese:** n. 小贩, 卖主, 自动售货机\n[计] 计算机销售商
**English:** n someone who promotes or exchanges goods or services for money
**CEFR:** B2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::B2
"listless
/'listlis/

_…pino
casino; gangs of money mules pose as high-rollers yet seem oddly bored and
**listless** while placing enormous bets._","## listless

**Chinese:** a. 倦怠的, 无精打采的\n[经] 交易清淡的
**English:** s. lacking zest or vivacity
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"recapitulation
/ri:kәpitjj'leiʃ(ә)n/

_Ghosts in the machines

**recapitulation** of that eruption when, in 1957, 150 tonnes of concrete are
bl…_","## recapitulation

**Chinese:** n. 重述要点, 概括, 摘要\n[医] 再演, 重演
**English:** n. (music) the section of a composition or movement (especially in sonata form) in which musical themes that were introduced earlier are repeated\nn. a summary at the end that repeats the substance of a longer discussion\nn. (music) the repetition of themes introduced earlier (especially when one is composing the final part of a movement)
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"plume
/plu:m/

_…air from the top of a nuclear-waste storage tank at
Chelyabinsk-40, releasing a **plume** of radioactive material that would
contaminate 20,000 square kilometre…_","## plume

**Chinese:** n. 羽毛, 羽毛装饰, 羽状的\nvt. 用羽毛装饰, 整理羽毛, 使成羽毛状
**English:** n. anything that resembles a feather in shape or lightness\nn. a feather or cluster of feathers worn as an ornament\nv. deck with a plume\nv. form a plume
**CEFR:** B2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::B2
"stamina
/'stæminә/

_Their staying power is down to more than **stamina** or fans’ nostalgia: their
best music still pulls off an emotional al…_","## stamina

**Chinese:** n. 精力, 活力, 耐力, 雄蕊\n[医] 耐力, 精力; 雄蕊
**English:** n. enduring strength and energy
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"unspeakable
/ʌn'spi:kәbl/

_**Unspeakable**

Choosing the Speaker of America’s House of Representatives, an…_","## unspeakable

**Chinese:** a. 说不出的, 无法形容的, 不能以言语表达的, 坏得无话可说的, 说不出口的
**English:** s defying expression or description\ns exceptionally bad or displeasing\ns too sacred to be uttered
**CEFR:** A1

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::A1
"bemused
/bi'mju:zd/

_Patrick Flynn, the
firm’s co-founder, says even he is **bemused** by the pace of change around
him._","## bemused

**Chinese:** a. 困惑的, 发呆的
**English:** s. deeply absorbed in thought
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
